frame,time_s,detected,mean_visibility,num_visible,nose_visibility,nose_x,nose_y,nose_z,left_shoulder_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_visibility,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_visibility,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_visibility,left_hip_x,left_hip_y,left_hip_z,right_hip_visibility,right_hip_x,right_hip_y,right_hip_z,left_knee_visibility,left_knee_x,left_knee_y,left_knee_z,right_knee_visibility,right_knee_x,right_knee_y,right_knee_z,left_ankle_visibility,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z
979,32.63333333333333,1,0.3647888620885519,4,0.9995145797729492,0.4965054235217146,0.5863305454130515,-2.2015370621587067,0.9828354716300964,0.6941934520028775,0.6957911291778812,-1.3099665807556673,0.9861118197441101,0.2885416726988743,0.796938034027495,-1.3765649635723871,0.3227531909942627,,,,0.46683433651924133,,,,0.32974761724472046,,,,0.5491757988929749,0.29108488248261566,1.2078797234675116,-2.117669300697907,0.019293848425149918,,,,0.02285866253077984,,,,0.02142634056508541,,,,0.017178181558847427,,,,0.012463209219276905,,,,0.012062150053679943,,,
980,32.666666666666664,1,0.3621908617564119,4,0.9994233250617981,0.4928809055636347,0.5627802101048709,-2.160971139472093,0.9837711453437805,0.6882267262355408,0.6919449833375722,-1.2669945117642576,0.9866109490394592,0.28705068692619934,0.792499898364916,-1.3482216007900387,0.31695500016212463,,,,0.4616747200489044,,,,0.32084476947784424,,,,0.5366869568824768,0.2935094930781019,1.2051584789660155,-2.0483928258457427,0.018485892564058304,,,,0.021776923909783363,,,,0.021063072606921196,,,,0.016660457476973534,,,,0.012622064910829067,,,,0.01190592534840107,,,
981,32.7,1,0.3639509848390634,4,0.9991874694824219,0.4905317479635292,0.5626440585743404,-2.1847940268327353,0.984437882900238,0.6813444024395092,0.7048007316529509,-1.2814273247884775,0.987024188041687,0.28287085081675384,0.7954018343920928,-1.388325113572131,0.32608136534690857,,,,0.4731602072715759,,,,0.3180253207683563,,,,0.5285365581512451,0.2906112739083334,1.2246674705201988,-2.0290384187963655,0.02082642912864685,,,,0.024436168372631073,,,,0.02402672730386257,,,,0.018810568377375603,,,,0.013376304879784584,,,,0.013433612883090973,,,
982,32.733333333333334,1,0.3605710447837527,4,0.9991965293884277,0.4837675996607055,0.5804097075028928,-2.1923894472466596,0.9829419255256653,0.6701583175112605,0.7242574559646675,-1.3039091891881769,0.985466480255127,0.2762309554207038,0.8131604831024801,-1.402088166239078,0.3291148245334625,,,,0.45767080783843994,,,,0.31369176506996155,,,,0.5011243224143982,0.28857237279872244,1.173695008561832,-1.9841677473253938,0.021865839138627052,,,,0.024911116808652878,,,,0.024311140179634094,,,,0.01946515217423439,,,,0.01379114855080843,,,,0.013872530311346054,,,
983,32.766666666666666,1,0.35645490490759796,3,0.9992186427116394,0.47948414738872214,0.5999613655740617,-2.2149388980152884,0.9775123596191406,0.6629881318186581,0.7645670738715411,-1.3238575266585608,0.9824555516242981,0.27166502377305407,0.8421552328689252,-1.4120589024559167,0.3289439380168915,,,,0.44752755761146545,,,,0.3050248920917511,,,,0.47251129150390625,,,,0.021950071677565575,,,,0.024836929515004158,,,,0.024639377370476723,,,,0.020664513111114502,,,,0.013997087255120277,,,,0.014631551690399647,,,
984,32.8,1,0.35523711130596125,3,0.9988691210746765,0.4770413861585557,0.6261804875924406,-2.0529801740147544,0.9733571410179138,0.6562559464615982,0.799428281866405,-1.2325681194414795,0.9792948365211487,0.27726683011293196,0.8630765660500872,-1.3063703684722239,0.3381350040435791,,,,0.4397199749946594,,,,0.311675488948822,,,,0.46159377694129944,,,,0.020076680928468704,,,,0.02265932410955429,,,,0.02394014783203602,,,,0.02099350467324257,,,,0.013434907421469688,,,,0.014332538470625877,,,
985,32.833333333333336,1,0.35834402676958305,3,0.99888014793396,0.4746701099613338,0.6414275709823719,-1.990826456321131,0.9739782810211182,0.6522585830419938,0.8168059928993636,-1.1693994225387843,0.9799796342849731,0.2755765288417324,0.8669978845842126,-1.255301504939834,0.3489498198032379,,,,0.4501234292984009,,,,0.32046744227409363,,,,0.4736698567867279,,,,0.019124675542116165,,,,0.02157859317958355,,,,0.02359922230243683,,,,0.020432058721780777,,,,0.01366487517952919,,,,0.014024311676621437,,,
986,32.86666666666667,1,0.3642112004499023,3,0.998910129070282,0.4682882055339535,0.6491488656227952,-1.8790230532497123,0.9757835865020752,0.6479668137362377,0.8257748068020916,-1.0884084458080479,0.9814368486404419,0.27387583042595276,0.8668737558632305,-1.1676514473825967,0.365915447473526,,,,0.4651915729045868,,,,0.3436425030231476,,,,0.4932117462158203,,,,0.01893037185072899,,,,0.021522359922528267,,,,0.022841963917016983,,,,0.01984214410185814,,,,0.01341857947409153,,,,0.014098352752625942,,,
987,32.9,1,0.36760825742609227,4,0.9989206790924072,0.4641231752721592,0.6479401418147103,-1.8924934711065857,0.9764639735221863,0.6436437151681922,0.8268954462262316,-1.053194785957464,0.9823954701423645,0.27186510413675946,0.8576813025947856,-1.1748206962236953,0.3749436140060425,,,,0.4801008999347687,,,,0.348533570766449,,,,0.5048471689224243,0.2698357162507584,1.1540333672603722,-2.0570774325119308,0.01862303353846073,,,,0.021447202190756798,,,,0.023510251194238663,,,,0.02066284976899624,,,,0.013634228147566319,,,,0.014824405312538147,,,
988,32.93333333333333,1,0.37142744130240035,4,0.9989741444587708,0.4620179404916055,0.6568165779118071,-1.9453067434037603,0.9770565032958984,0.6403094676431098,0.8234391425566501,-1.0952738815461096,0.9832510948181152,0.27087654784175363,0.8500552017066392,-1.2144806150955394,0.3887183964252472,,,,0.490937203168869,,,,0.35445910692214966,,,,0.5070521235466003,0.2637740652106749,1.1161954612501988,-2.088932626830617,0.020375825464725494,,,,0.02401045337319374,,,,0.025719748809933662,,,,0.02470921166241169,,,,0.014898989349603653,,,,0.01839393563568592,,,
989,32.96666666666667,1,0.3684702697568215,3,0.9984788298606873,0.46101135602307125,0.6755693387988241,-1.8512881037139308,0.9710496068000793,0.6227945489791289,0.8234730035227178,-1.0590261782944348,0.976464569568634,0.28687945882873556,0.8581922240060029,-1.183921892946333,0.38988757133483887,,,,0.48052820563316345,,,,0.35078850388526917,,,,0.48397085070610046,,,,0.020878512412309647,,,,0.024147117510437965,,,,0.027240842580795288,,,,0.030108170583844185,,,,0.01578761264681816,,,,0.020783113315701485,,,
990,33.0,1,0.3731488154198115,3,0.9982976913452148,0.4607462804863678,0.6738655331136904,-1.7282789871673172,0.9714826345443726,0.6136478465969442,0.8232034871094571,-0.9757934963721138,0.9770419597625732,0.29567657427268995,0.8560026596884945,-1.0824721948839815,0.4121539294719696,,,,0.48752522468566895,,,,0.36936405301094055,,,,0.49551013112068176,,,,0.01992236077785492,,,,0.023111548274755478,,,,0.027999354526400566,,,,0.0313277430832386,,,,0.01572595350444317,,,,0.021472016349434853,,,
991,33.03333333333333,1,0.3747134039608332,3,0.9983538389205933,0.46068973292359494,0.6627469255210444,-1.7875031300292679,0.9728806018829346,0.6084882157566701,0.80701237324667,-1.0126113165629578,0.9783081412315369,0.29058191042536935,0.8371306814383181,-1.1208182024534854,0.4178549647331238,,,,0.4928306043148041,,,,0.3693196177482605,,,,0.4973703920841217,,,,0.020383335649967194,,,,0.023568300530314445,,,,0.029396461322903633,,,,0.03220092132687569,,,,0.01636020466685295,,,,0.02244686707854271,,,
992,33.06666666666667,1,0.37095840060367036,3,0.9980148077011108,0.4688885099154129,0.6628032819009859,-1.852280585719584,0.9726829528808594,0.6057167387272704,0.7888055223490239,-1.0891961662420502,0.9777966737747192,0.2870680560963959,0.8254700591506062,-1.1971740934554158,0.41642338037490845,,,,0.47951996326446533,,,,0.35422682762145996,,,,0.4685344398021698,,,,0.024255122989416122,,,,0.026397937908768654,,,,0.031620562076568604,,,,0.033654291182756424,,,,0.016795925796031952,,,,0.022536322474479675,,,
993,33.1,1,0.379171728514708,4,0.9981586933135986,0.475872788878579,0.6636464105947739,-1.7211071989212503,0.9738055467605591,0.6107164557164959,0.7963480974024344,-0.9668700661176651,0.9791143536567688,0.29254668645146764,0.8330357038218825,-1.061863920024275,0.4439425766468048,,,,0.49503836035728455,,,,0.39284712076187134,,,,0.5001071095466614,0.2808002726475182,1.0676860061961382,-1.8793759657650744,0.022597266361117363,,,,0.024633072316646576,,,,0.030063780024647713,,,,0.03188253566622734,,,,0.01582435704767704,,,,0.021217698231339455,,,
994,33.13333333333333,1,0.38030362150703484,4,0.9983251094818115,0.481443503336717,0.6668825998736171,-1.6792306342613545,0.9761090278625488,0.6240325346360838,0.8021569567273125,-0.9431609487672594,0.9808387756347656,0.295760045294546,0.8517684672541751,-1.0369339075206392,0.444309264421463,,,,0.4885333478450775,,,,0.4057880938053131,,,,0.5142350792884827,0.28636593991198617,1.1214663220817425,-1.9029424527880239,0.020724894478917122,,,,0.02254178747534752,,,,0.0280932504683733,,,,0.029350388795137405,,,,0.015421592630445957,,,,0.019676467403769493,,,
995,33.166666666666664,1,0.38344734419996923,4,0.9984825849533081,0.48725263792835327,0.6807642219844384,-1.7528573599680555,0.9779212474822998,0.637398131920811,0.8189250809098327,-0.9778962535955471,0.9822419285774231,0.30213878243288206,0.8772618883835408,-1.0225284040533573,0.4545355439186096,,,,0.48099571466445923,,,,0.4317903220653534,,,,0.5283026695251465,0.28728187443390424,1.1631724420549674,-1.9265059707281669,0.019360139966011047,,,,0.020993156358599663,,,,0.027203436940908432,,,,0.027956943958997726,,,,0.01586492359638214,,,,0.019166862592101097,,,
996,33.2,1,0.3897162140705265,4,0.9986060857772827,0.49039354486260667,0.6892548905678635,-1.6827242363549275,0.9794139862060547,0.6435862717665647,0.8401824283104669,-0.9251087946006232,0.9828917980194092,0.30663500311359326,0.8942030211082093,-0.962012799421365,0.4727840721607208,,,,0.4880900979042053,,,,0.4677954614162445,,,,0.5538673400878906,0.2865688885559882,1.180878789062653,-1.8355791424117858,0.017922429367899895,,,,0.019360056146979332,,,,0.02591022104024887,,,,0.026221733540296555,,,,0.01532732229679823,,,,0.01812017895281315,,,
997,33.233333333333334,1,0.3922453779870501,4,0.9985916614532471,0.4959826349625557,0.7049428775715462,-1.471970092489312,0.9787477850914001,0.646577401592949,0.8692557308327229,-0.7580497115468979,0.9820919632911682,0.31760611988772147,0.9055078663283282,-0.8331480605280304,0.4795418381690979,,,,0.48953214287757874,,,,0.4888809323310852,,,,0.5631568431854248,0.32482235428861495,1.1130793666688081,-1.5908160585246147,0.016520924866199493,,,,0.01779932528734207,,,,0.024935614317655563,,,,0.02635577693581581,,,,0.01466443482786417,,,,0.018370671197772026,,,
998,33.266666666666666,1,0.3916756638970513,4,0.9984167218208313,0.5013891493863561,0.7180489747092467,-1.3767295677103528,0.9783586859703064,0.6476417427701088,0.8858059590335438,-0.6788221701712609,0.9806926250457764,0.32621627052991026,0.913325592527547,-0.7677972185624771,0.48893728852272034,,,,0.47949954867362976,,,,0.4990960657596588,,,,0.5511540174484253,0.348835254291894,1.0751864237679276,-1.4197340989765685,0.01576940529048443,,,,0.016780780628323555,,,,0.024463754147291183,,,,0.026364974677562714,,,,0.014064258895814419,,,,0.018185503780841827,,,
999,33.3,1,0.39337109215557575,5,0.9984166622161865,0.5054788733433374,0.7267372264321386,-1.3652671773281246,0.9791605472564697,0.6517806164234511,0.9082828006836796,-0.6668690277449131,0.981156051158905,0.33229351540662744,0.9205248606749683,-0.7567417649039817,0.49436885118484497,,,,0.47243061661720276,,,,0.511937141418457,0.5944567203521729,0.5290720582008361,-0.7849359095096587,0.563739538192749,0.36118691782766715,1.0703855759069585,-1.5032911031703167,0.014471025206148624,,,,0.01538482028990984,,,,0.024875301867723465,,,,0.025931743904948235,,,,0.0140654556453228,,,,0.017886443063616753,,,
1000,33.333333333333336,1,0.39315949767254865,6,0.9984498023986816,0.5102052968181652,0.7343689081767218,-1.3951449413431272,0.9777683019638062,0.6605664748218399,0.9249169001167135,-0.6907683018166113,0.9797105193138123,0.3397273187853945,0.9320342120313463,-0.779492368233843,0.5006277561187744,0.6486349403858185,0.5629413783550262,-0.6812857091426849,0.469953715801239,,,,0.51042240858078,0.6207672989368439,0.67391495347023,-0.9503496116399763,0.5629838109016418,0.38001978133549186,1.0321314637179855,-1.5743522336564468,0.013652795925736427,,,,0.014468178153038025,,,,0.025252683088183403,,,,0.026451077312231064,,,,0.013852093368768692,,,,0.01748032681643963,,,
1001,33.36666666666667,1,0.39880939264996695,6,0.998540997505188,0.5130443530287581,0.74357489689085,-1.4441188587280918,0.9794622659683228,0.6672933758086681,0.9386450428197366,-0.7236517372054657,0.9806245565414429,0.3447067127140996,0.9425176206974857,-0.8113584448425475,0.5129396915435791,0.6820226758718491,0.7619920593500137,-0.7869788795709609,0.48569101095199585,,,,0.5258888006210327,0.6369171108007431,0.7779233883619308,-1.102476769506931,0.5897528529167175,0.39756644481520775,0.9997928652188159,-1.6575297259626194,0.012892039492726326,,,,0.013539760373532772,,,,0.02667059749364853,,,,0.027091898024082184,,,,0.014223963022232056,,,,0.017203669995069504,,,
1002,33.4,1,0.4065511441574647,7,0.9986452460289001,0.5136303275728589,0.7498602843356648,-1.3339986929767296,0.9808536767959595,0.6712153536628389,0.9503219211996303,-0.6660573335117062,0.9815437197685242,0.3492369552313135,0.9488937195762068,-0.7236414502729924,0.5424779057502747,0.7045494988560677,0.9024055337309838,-0.8022608432173728,0.5024680495262146,0.2030169857618419,1.4430667786716576,-1.0845364477302242,0.5560898780822754,0.6424708938241004,0.8366130234360694,-1.137798406356573,0.612634003162384,0.409384219843851,0.9705143212392613,-1.5596819500462396,0.011943246237933636,,,,0.012520107440650463,,,,0.02696097269654274,,,,0.02818656899034977,,,,0.013883206993341446,,,,0.016958292573690414,,,
1003,33.43333333333333,1,0.4100883875328761,7,0.9987277388572693,0.5146569886737123,0.753200940614021,-1.3305888504416818,0.9800481796264648,0.6761434840942911,0.9577003001600994,-0.6622391061125369,0.9811908006668091,0.35220608312896806,0.957941956881369,-0.7291876520185635,0.553920567035675,0.7224677078425884,0.9989575738489627,-0.8658195506632327,0.5202843546867371,0.22512813659052505,1.3961181243502505,-1.137969444418542,0.5660197734832764,0.6462999267327785,0.8795783747327326,-1.2335224115568397,0.6269083023071289,0.4142023794840718,0.936904983458944,-1.6040315077935983,0.010973276570439339,,,,0.011496143415570259,,,,0.025539465248584747,,,,0.02705470845103264,,,,0.013055825605988503,,,,0.015929901972413063,,,
1004,33.46666666666667,1,0.41525175408102,7,0.9988168478012085,0.5153098836792647,0.7548765367543233,-1.336190222843662,0.9809781312942505,0.6792863843291843,0.9614454364380582,-0.6641584139363685,0.9815272688865662,0.35387214560616354,0.9637720756675594,-0.7359140825101014,0.5710373520851135,0.7345652789622544,1.0659261282628774,-0.9012805243104696,0.5391516089439392,0.23486458436725852,1.3527201732168976,-1.1640309822134323,0.5851339101791382,0.6490157264534234,0.9108149807020425,-1.295296261171758,0.6428945064544678,0.41570399116413403,0.912878447489559,-1.621479973431898,0.010138719342648983,,,,0.010581232607364655,,,,0.02452557347714901,,,,0.025979405269026756,,,,0.012476105242967606,,,,0.015032141469419003,,,
1005,33.5,1,0.41307212011172223,7,0.9988279938697815,0.5158289764997559,0.750056826908675,-1.3307024234542473,0.9800940752029419,0.681795440734912,0.965804119797641,-0.66276602257368,0.9810331463813782,0.3548733261974239,0.9667210162741,-0.7219238676905426,0.5672231912612915,0.7429049400016665,1.121952094181597,-0.8896353556552528,0.5324878692626953,0.23878316455339213,1.3222740157563755,-1.1594550403059027,0.5766178369522095,0.6546242070838331,0.9976449946815846,-1.2790258532982883,0.6390631198883057,0.39810707010483365,0.8977529362853702,-1.6288756506299287,0.009361774660646915,,,,0.009776622988283634,,,,0.02375885471701622,,,,0.0253881998360157,,,,0.011875327676534653,,,,0.014429548755288124,,,
1006,33.53333333333333,1,0.4134153968009811,7,0.9988415241241455,0.5165303176913696,0.7483821200206885,-1.3341095443374371,0.9798299670219421,0.68327776574596,0.9686515648409384,-0.657186925573686,0.9808050990104675,0.3553282029853372,0.9694838113331237,-0.719709030667529,0.5662644505500793,0.7465227277345955,1.1665742777595458,-0.8795852521744667,0.544694721698761,0.2422474479802288,1.3012904728336618,-1.1661853884131064,0.5719249844551086,0.6586429121942483,1.0525906262972509,-1.2662075225865117,0.6419892907142639,0.3969129183526728,0.8888465373924805,-1.6335058831829543,0.008583491668105125,,,,0.008939957246184349,,,,0.023019304499030113,,,,0.0246063694357872,,,,0.01129934936761856,,,,0.01360164862126112,,,
1007,33.56666666666667,1,0.41500713110256654,7,0.998866856098175,0.5169893740010089,0.7479030689410872,-1.407962989515515,0.9795295000076294,0.6851803698982095,0.9702379925520479,-0.6862603725140068,0.9801589846611023,0.3554047440686102,0.9713985990206804,-0.76125156910788,0.5699429512023926,0.7490158937262743,1.1962864903575854,-0.8961432299793868,0.5540438890457153,0.244704480895349,1.295997270287915,-1.1985326475033407,0.5720213651657104,0.6589969207838986,1.0643986349031316,-1.2827517971444815,0.650525689125061,0.3960368415758138,0.8846687760400775,-1.669932194209208,0.008181581273674965,,,,0.008475483395159245,,,,0.023778265342116356,,,,0.025142936035990715,,,,0.011165403760969639,,,,0.013259799219667912,,,
1008,33.6,1,0.41773758398798794,7,0.9988864064216614,0.5168500350787518,0.7513964971471582,-1.467251696382479,0.9797675013542175,0.6877891567539877,0.9735977209041398,-0.7336083979210597,0.9803890585899353,0.35534406966356363,0.9728370834891283,-0.7837322535326052,0.5817997455596924,0.7510206941089108,1.2161452646629685,-0.9553085670120294,0.5536344051361084,0.24695617869522574,1.3076059399438806,-1.2177859531134834,0.5848003029823303,0.6568567918734818,1.049310926527529,-1.3597303737733843,0.6621594429016113,0.3919684108825115,0.8891828239474298,-1.7202575319600868,0.007726994343101978,,,,0.008012184873223305,,,,0.02415112964808941,,,,0.025353284552693367,,,,0.010942121967673302,,,,0.012966013513505459,,,
1009,33.63333333333333,1,0.41701867839751333,7,0.9988896250724792,0.5167929991892968,0.7580087443588304,-1.520000114774864,0.9788619875907898,0.6895769162013325,0.9756671656669096,-0.775349389668399,0.9790098071098328,0.35514778183372364,0.9740678082558512,-0.8246282286988673,0.5760305523872375,0.7536252906247727,1.2317206057810457,-0.9872004582159462,0.5560407638549805,0.2433973316403079,1.314234978444878,-1.2717189898494212,0.5748152136802673,0.6609295424717613,1.0889765766774857,-1.386305661665783,0.6672763228416443,0.38070415772121263,0.8903837865948201,-1.7886614401653347,0.007259859703481197,,,,0.007525491528213024,,,,0.025118466466665268,,,,0.02608628198504448,,,,0.011233892291784286,,,,0.013094554655253887,,,
